length,family,f1
105,SRP,0.0487804859876632
328,RNaseP,0.0
53,SRP,0.0
85,tRNA,0.03125
76,tRNA,0.0
121,5S rRNA,0.0430107563734054
120,5S rRNA,0.020833333954215
349,tmRNA,0.0
279,SRP,0.0
285,group I intron,0.0
538,23S rRNA,0.0173410400748252
129,5S rRNA,0.0
138,SRP,0.0
118,5S rRNA,0.0235294122248888
280,SRP,0.0090497732162475
119,5S rRNA,0.0
103,SRP,0.1149425283074379
120,5S rRNA,0.0232558157294988
119,5S rRNA,0.0
116,5S rRNA,0.0
120,5S rRNA,0.0425531938672065
290,16S rRNA,0.0
119,5S rRNA,0.0
121,5S rRNA,0.0
270,SRP,0.0182648412883281
371,group I intron,0.007874016650021
120,5S rRNA,0.0645161271095275
119,5S rRNA,0.0652173906564712
447,group I intron,0.0061728400178253
116,5S rRNA,0.0459770113229751
88,SRP,0.0
73,16S rRNA,0.0
429,RNaseP,0.005988024175167
282,16S rRNA,0.0
308,SRP,0.0
85,tRNA,0.125
353,tmRNA,0.0244897957891225
346,RNaseP,0.0325203239917755
119,5S rRNA,0.0439560487866401
363,tmRNA,0.007434943690896
348,tmRNA,0.007547169458121
123,5S rRNA,0.0
116,5S rRNA,0.0487804897129535
120,5S rRNA,0.0465116277337074
75,tRNA,0.0740740820765495
397,RNaseP,0.0071428567171096
120,5S rRNA,0.0
118,5S rRNA,0.0
298,SRP,0.0
72,tRNA,0.0425531901419162
120,5S rRNA,0.0430107526481151
363,tmRNA,0.014869887381792
120,5S rRNA,0.0434782616794109
119,5S rRNA,0.0
86,tRNA,0.0322580635547637
79,SRP,0.0
313,RNaseP,0.0090090092271566
444,telomerase,0.0
78,tRNA,0.0333333313465118
76,tRNA,0.0701754391193389
121,5S rRNA,0.022727271541953
88,tRNA,0.0
567,16S rRNA,0.0
306,SRP,0.0081967217847704
84,SRP,0.0895522385835647
120,5S rRNA,0.0229885075241327
119,5S rRNA,0.0
92,SRP,0.0289855077862739
76,tRNA,0.0363636389374733
85,tRNA,0.0322580635547637
119,5S rRNA,0.0222222208976745
351,RNaseP,0.0078740147873759
303,RNaseP,0.0
119,5S rRNA,0.0
77,SRP,0.1538461595773697
300,RNaseP,0.0197044350206851
120,5S rRNA,0.0444444417953491
120,RNaseP,0.0273972619324922
118,5S rRNA,0.0449438169598579
381,RNaseP,0.0140845067799091
318,RNaseP,0.0176211446523666
118,5S rRNA,0.0238095261156559
85,tRNA,0.0
78,tRNA,0.0
119,5S rRNA,0.0430107526481151
347,16S rRNA,0.0175438597798347
270,SRP,0.0089686093851923
125,5S rRNA,0.0
251,SRP,0.0
116,5S rRNA,0.0
308,RNaseP,0.0089285708963871
355,tmRNA,0.0299625489860773
413,tmRNA,0.0258899684995412
336,RNaseP,0.0
33,SRP,0.0
326,SRP,0.015325671993196
310,RNaseP,0.0
330,RNaseP,0.0413223132491111
77,SRP,0.034482754766941
365,tmRNA,0.0
355,tmRNA,0.0303030312061309
108,SRP,0.1666666716337204
99,SRP,0.1000000014901161
356,tmRNA,0.0075757573358714
355,tmRNA,0.0078431367874145
120,5S rRNA,0.0888888910412788
367,tmRNA,0.0149812726303935
76,tRNA,0.0
118,5S rRNA,0.0
366,tmRNA,0.0152091234922409
76,tRNA,0.0
76,tRNA,0.0
364,tmRNA,0.0075187971815466
98,SRP,0.0540540516376495
369,tmRNA,0.0
526,group I intron,0.0
120,5S rRNA,0.0434782616794109
105,SRP,0.0
70,tRNA,0.0384615361690521
119,5S rRNA,0.0434782616794109
120,5S rRNA,0.0430107526481151
364,tmRNA,0.0142348753288388
86,tRNA,0.0937500074505806
96,SRP,0.0749999955296516
121,5S rRNA,0.0645161271095275
301,SRP,0.0
76,tRNA,0.0344827584922313
99,SRP,0.0750000029802322
399,RNaseP,0.0068259388208389
394,group I intron,0.0070422533899545
363,tmRNA,0.007434943690896
293,SRP,0.0092165898531675
122,5S rRNA,0.0444444417953491
332,RNaseP,0.016666667535901
110,5S rRNA,0.0246913582086563
359,tmRNA,0.0
76,tRNA,0.0
607,16S rRNA,0.0
354,tmRNA,0.0
119,5S rRNA,0.0454545468091964
421,tmRNA,0.0194174759089946
116,5S rRNA,0.0439560413360595
119,5S rRNA,0.0645161271095275
120,5S rRNA,0.0869565233588218
54,tRNA,0.0
85,tRNA,0.0
381,tmRNA,0.0218978114426136
76,tRNA,0.0350877195596694
120,5S rRNA,0.022727271541953
119,5S rRNA,0.0430107526481151
75,tRNA,0.036363635212183
73,SRP,0.1176470592617988
117,5S rRNA,0.0
369,tmRNA,0.0288808662444353
119,5S rRNA,0.0227272734045982
286,SRP,0.0
76,tRNA,0.1428571343421936
120,5S rRNA,0.0430107526481151
138,SRP,0.0
120,5S rRNA,0.0215053763240575
76,tRNA,0.1034482717514038
107,5S rRNA,0.0
118,5S rRNA,0.0217391308397054
382,RNaseP,0.0218978095799684
322,SRP,0.0161943323910236
116,5S rRNA,0.0
118,5S rRNA,0.0963855385780334
118,5S rRNA,0.0217391308397054
268,SRP,0.009302326478064
76,tRNA,0.0
118,5S rRNA,0.0222222208976745
2915,23S rRNA,0.0
119,5S rRNA,0.1489361673593521
107,SRP,0.0449438244104385
121,5S rRNA,0.0430107526481151
120,5S rRNA,0.0210526306182146
116,5S rRNA,0.0
119,5S rRNA,0.0210526324808597
304,SRP,0.0080971661955118
264,tmRNA,0.0
116,5S rRNA,0.0493827164173126
262,RNaseP,0.0
121,5S rRNA,0.0
119,5S rRNA,0.0
119,5S rRNA,0.0444444455206394
119,5S rRNA,0.0217391308397054
119,5S rRNA,0.0430107526481151
457,RNaseP,0.0056818178854882
359,RNaseP,0.0310077536851167
299,SRP,0.0083333337679505
291,tmRNA,0.0111111113801598
341,RNaseP,0.0
373,group I intron,0.0
1564,16S rRNA,0.0017331023700535
2904,23S rRNA,0.0029126212466508
1490,16S rRNA,0.0
70,tRNA,0.0860215052962303
64,tRNA,0.1052631586790084
71,tRNA,0.110091745853424
70,tRNA,0.0380952358245849
71,tRNA,0.0
71,tRNA,0.0360360369086265
71,tRNA,0.055045872926712
70,tRNA,0.0373831763863563
71,tRNA,0.0353982299566268
70,tRNA,0.0370370373129844
71,tRNA,0.0900900959968566
71,tRNA,0.0917431190609932
71,tRNA,0.0571428574621677
71,tRNA,0.0
71,tRNA,0.0594059415161609
71,tRNA,0.0540540516376495
71,tRNA,0.0366972498595714
71,tRNA,0.0784313753247261
71,tRNA,0.0380952358245849
71,tRNA,0.0720720738172531
71,tRNA,0.0
71,tRNA,0.0560747683048248
71,tRNA,0.0
71,tRNA,0.0366972461342811
71,tRNA,0.1284403651952743
71,tRNA,0.0884955748915672
71,tRNA,0.0360360369086265
71,tRNA,0.0900900959968566
71,tRNA,0.1100917384028434
71,tRNA,0.0747663527727127
71,tRNA,0.0
71,tRNA,0.0
71,tRNA,0.1801801919937133
71,tRNA,0.0
71,tRNA,0.0353982299566268
71,tRNA,0.1441441476345062
71,tRNA,0.0540540590882301
71,tRNA,0.0540540516376495
71,tRNA,0.1261261254549026
71,tRNA,0.108108103275299
71,tRNA,0.116504855453968
71,tRNA,0.0934579372406005
71,tRNA,0.0
71,tRNA,0.0
71,tRNA,0.0
72,tRNA,0.0
72,tRNA,0.0720720663666725
72,tRNA,0.0366972498595714
72,tRNA,0.0733944997191429
72,tRNA,0.0388349518179893
72,tRNA,0.0
72,tRNA,0.0720720738172531
72,tRNA,0.0530973449349403
72,tRNA,0.0353982299566268
71,tRNA,0.0
72,tRNA,0.0
72,tRNA,0.0747663527727127
72,tRNA,0.0180180184543132
72,tRNA,0.0353982299566268
72,tRNA,0.0190476179122924
72,tRNA,0.0720720738172531
72,tRNA,0.0740740746259689
72,tRNA,0.0
72,tRNA,0.0747663527727127
72,tRNA,0.0
72,tRNA,0.0761904790997505
72,tRNA,0.1121495366096496
72,tRNA,0.0754716992378234
72,tRNA,0.0720720663666725
72,tRNA,0.0720720663666725
72,tRNA,0.0727272778749466
72,tRNA,0.0571428574621677
72,tRNA,0.1261261254549026
72,tRNA,0.1100917384028434
72,tRNA,0.0388349518179893
72,tRNA,0.0
72,tRNA,0.108108103275299
72,tRNA,0.0
72,tRNA,0.0707964599132537
72,tRNA,0.0360360331833362
72,tRNA,0.0
72,tRNA,0.0360360369086265
72,tRNA,0.0
72,tRNA,0.0373831763863563
72,tRNA,0.0
72,tRNA,0.0373831763863563
72,tRNA,0.0360360369086265
72,tRNA,0.0707964599132537
72,tRNA,0.0747663527727127
72,tRNA,0.1261261254549026
72,tRNA,0.1100917384028434
72,tRNA,0.0
72,tRNA,0.0190476179122924
72,tRNA,0.0560747683048248
72,tRNA,0.0366972498595714
72,tRNA,0.0
72,tRNA,0.0353982299566268
72,tRNA,0.0
72,tRNA,0.0366972498595714
72,tRNA,0.0
72,tRNA,0.0353982299566268
72,tRNA,0.0353982299566268
72,tRNA,0.0
72,tRNA,0.0884955823421478
72,tRNA,0.0747663527727127
72,tRNA,0.0373831763863563
72,tRNA,0.0380952358245849
72,tRNA,0.0747663527727127
72,tRNA,0.0
72,tRNA,0.0366972461342811
72,tRNA,0.0747663527727127
72,tRNA,0.0720720738172531
72,tRNA,0.110091745853424
72,tRNA,0.0
72,tRNA,0.0560747683048248
72,tRNA,0.0
72,tRNA,0.0707964599132537
72,tRNA,0.1495327055454254
72,tRNA,0.0
72,tRNA,0.108108103275299
72,tRNA,0.1284403800964355
72,tRNA,0.0
72,tRNA,0.0
72,tRNA,0.0
72,tRNA,0.0380952395498752
72,tRNA,0.0353982299566268
72,tRNA,0.0
72,tRNA,0.0366972498595714
72,tRNA,0.0360360369086265
72,tRNA,0.1441441476345062
72,tRNA,0.0366972498595714
72,tRNA,0.0180180184543132
72,tRNA,0.0353982299566268
72,tRNA,0.0707964599132537
72,tRNA,0.0747663527727127
72,tRNA,0.0530973449349403
72,tRNA,0.0373831763863563
72,tRNA,0.1121495366096496
72,tRNA,0.0183486230671405
72,tRNA,0.0
72,tRNA,0.0
72,tRNA,0.0733944922685623
72,tRNA,0.0360360369086265
72,tRNA,0.0733944922685623
72,tRNA,0.0720720738172531
72,tRNA,0.0530973449349403
72,tRNA,0.0373831763863563
72,tRNA,0.0353982299566268
72,tRNA,0.0
72,tRNA,0.0180180165916681
72,tRNA,0.0
72,tRNA,0.1142857149243354
72,tRNA,0.108108103275299
72,tRNA,0.0707964599132537
72,tRNA,0.0733944997191429
72,tRNA,0.1100917384028434
72,tRNA,0.0530973449349403
72,tRNA,0.0360360369086265
72,tRNA,0.0
72,tRNA,0.0
72,tRNA,0.0388349518179893
72,tRNA,0.0720720663666725
72,tRNA,0.0353982299566268
73,tRNA,0.0
72,tRNA,0.0180180184543132
72,tRNA,0.0747663527727127
72,tRNA,0.0353982299566268
73,tRNA,0.0176991149783134
73,tRNA,0.0571428574621677
73,tRNA,0.0
73,tRNA,0.1801801919937133
73,tRNA,0.0
73,tRNA,0.0720720738172531
73,tRNA,0.0
73,tRNA,0.1284403800964355
73,tRNA,0.0190476197749376
73,tRNA,0.0
73,tRNA,0.0
73,tRNA,0.144144132733345
73,tRNA,0.0
73,tRNA,0.0747663527727127
73,tRNA,0.0
73,tRNA,0.0
73,tRNA,0.0
73,tRNA,0.0366972461342811
73,tRNA,0.0695652216672897
73,tRNA,0.0530973449349403
73,tRNA,0.0884955823421478
73,tRNA,0.055045872926712
73,tRNA,0.0360360369086265
73,tRNA,0.0761904790997505
73,tRNA,0.0180180165916681
73,tRNA,0.0
73,tRNA,0.0
73,tRNA,0.1238938048481941
73,tRNA,0.0
73,tRNA,0.0360360369086265
73,tRNA,0.0733944922685623
73,tRNA,0.0900900959968566
73,tRNA,0.0
73,tRNA,0.0360360369086265
73,tRNA,0.108108103275299
73,tRNA,0.0540540590882301
73,tRNA,0.0
73,tRNA,0.1481481492519378
73,tRNA,0.0353982299566268
73,tRNA,0.0
73,tRNA,0.0
73,tRNA,0.108108103275299
73,tRNA,0.0707964599132537
73,tRNA,0.0
73,tRNA,0.0
73,tRNA,0.0366972461342811
73,tRNA,0.0
73,tRNA,0.0900900959968566
73,tRNA,0.0360360331833362
73,tRNA,0.0353982299566268
73,tRNA,0.0366972498595714
73,tRNA,0.0366972461342811
73,tRNA,0.0186915881931781
73,tRNA,0.0360360369086265
73,tRNA,0.0550458692014217
73,tRNA,0.0
73,tRNA,0.0707964599132537
73,tRNA,0.0720720738172531
73,tRNA,0.0380952358245849
73,tRNA,0.0
73,tRNA,0.0180180184543132
73,tRNA,0.0720720663666725
73,tRNA,0.0353982299566268
73,tRNA,0.0360360369086265
73,tRNA,0.0540540590882301
73,tRNA,0.1238938048481941
73,tRNA,0.0353982299566268
73,tRNA,0.0530973449349403
73,tRNA,0.0720720663666725
73,tRNA,0.0353982299566268
73,tRNA,0.0720720738172531
73,tRNA,0.0
73,tRNA,0.0530973449349403
73,tRNA,0.0353982299566268
73,tRNA,0.0
73,tRNA,0.1261261254549026
73,tRNA,0.0190476179122924
73,tRNA,0.0530973449349403
73,tRNA,0.0720720663666725
73,tRNA,0.0
73,tRNA,0.0689655169844627
73,tRNA,0.0190476197749376
73,tRNA,0.0
73,tRNA,0.0
73,tRNA,0.0747663527727127
73,tRNA,0.0366972498595714
73,tRNA,0.0176991149783134
73,tRNA,0.1495327055454254
73,tRNA,0.0720720663666725
73,tRNA,0.0360360369086265
73,tRNA,0.0
73,tRNA,0.0366972498595714
73,tRNA,0.1061946898698806
73,tRNA,0.1061946898698806
73,tRNA,0.0
73,tRNA,0.0720720738172531
73,tRNA,0.1061946898698806
73,tRNA,0.2056074887514114
73,tRNA,0.0360360331833362
73,tRNA,0.0
73,tRNA,0.0360360369086265
73,tRNA,0.1739130616188049
73,tRNA,0.0900900959968566
73,tRNA,0.1769911646842956
73,tRNA,0.0
73,tRNA,0.0769230797886848
73,tRNA,0.0173913054168224
73,tRNA,0.0733944997191429
73,tRNA,0.0
73,tRNA,0.0347826108336448
73,tRNA,0.0347826108336448
73,tRNA,0.1061946898698806
73,tRNA,0.0360360369086265
73,tRNA,0.0550458692014217
73,tRNA,0.0
73,tRNA,0.0720720738172531
73,tRNA,0.0720720738172531
73,tRNA,0.0
73,tRNA,0.0707964599132537
73,tRNA,0.0366972498595714
73,tRNA,0.0
73,tRNA,0.0360360331833362
73,tRNA,0.0550458692014217
73,tRNA,0.0540540590882301
73,tRNA,0.0353982299566268
73,tRNA,0.0360360369086265
73,tRNA,0.0
73,tRNA,0.0761904790997505
73,tRNA,0.0571428574621677
73,tRNA,0.0
73,tRNA,0.0733944997191429
73,tRNA,0.0366972498595714
73,tRNA,0.0176991149783134
73,tRNA,0.1415929198265075
73,tRNA,0.0
73,tRNA,0.0353982299566268
73,tRNA,0.0
73,tRNA,0.0900900959968566
73,tRNA,0.0
73,tRNA,0.0695652216672897
73,tRNA,0.0380952395498752
73,tRNA,0.0380952395498752
73,tRNA,0.0366972498595714
73,tRNA,0.1238938048481941
73,tRNA,0.0190476197749376
73,tRNA,0.1467889845371246
74,tRNA,0.0
74,tRNA,0.0720720663666725
74,tRNA,0.0353982299566268
74,tRNA,0.0720720738172531
74,tRNA,0.0353982299566268
74,tRNA,0.0
74,tRNA,0.0776699036359787
74,tRNA,0.0373831763863563
74,tRNA,0.108108103275299
74,tRNA,0.0
74,tRNA,0.055045872926712
74,tRNA,0.0884955823421478
74,tRNA,0.0366972498595714
74,tRNA,0.0
74,tRNA,0.0373831763863563
74,tRNA,0.0733944997191429
74,tRNA,0.0
74,tRNA,0.0
74,tRNA,0.0707964599132537
74,tRNA,0.0720720738172531
74,tRNA,0.1238938048481941
74,tRNA,0.0
74,tRNA,0.0
74,tRNA,0.0
74,tRNA,0.0347826108336448
74,tRNA,0.0353982299566268
74,tRNA,0.1367521435022354
74,tRNA,0.0360360369086265
74,tRNA,0.0
74,tRNA,0.0366972461342811
74,tRNA,0.0347826108336448
74,tRNA,0.0
74,tRNA,0.0
74,tRNA,0.0360360369086265
74,tRNA,0.0869565233588218
74,tRNA,0.0
74,tRNA,0.0360360369086265
74,tRNA,0.0347826108336448
74,tRNA,0.0353982299566268
74,tRNA,0.0353982299566268
74,tRNA,0.0353982299566268
74,tRNA,0.0360360369086265
74,tRNA,0.0353982299566268
74,tRNA,0.0
74,tRNA,0.0
74,tRNA,0.0884955823421478
74,tRNA,0.0341880358755588
74,tRNA,0.0366972461342811
74,tRNA,0.0
74,tRNA,0.0353982299566268
74,tRNA,0.0360360369086265
74,tRNA,0.0
74,tRNA,0.1238938048481941
74,tRNA,0.0
74,tRNA,0.0
74,tRNA,0.1061946898698806
74,tRNA,0.0720720738172531
74,tRNA,0.0733944997191429
74,tRNA,0.0
74,tRNA,0.0695652216672897
74,tRNA,0.0
74,tRNA,0.0353982299566268
74,tRNA,0.0
74,tRNA,0.0
74,tRNA,0.0
74,tRNA,0.108108103275299
74,tRNA,0.0707964599132537
74,tRNA,0.0353982299566268
74,tRNA,0.0
74,tRNA,0.0373831763863563
74,tRNA,0.0
74,tRNA,0.1061946898698806
74,tRNA,0.0
74,tRNA,0.0347826108336448
74,tRNA,0.0353982299566268
74,tRNA,0.0
74,tRNA,0.0
74,tRNA,0.0869565308094024
74,tRNA,0.0347826108336448
74,tRNA,0.0
74,tRNA,0.0
74,tRNA,0.0714285671710968
74,tRNA,0.1592920422554016
74,tRNA,0.0
74,tRNA,0.1261261254549026
74,tRNA,0.0869565308094024
74,tRNA,0.0720720738172531
74,tRNA,0.0
74,tRNA,0.0
74,tRNA,0.0366972498595714
74,tRNA,0.0366972498595714
74,tRNA,0.0714285671710968
74,tRNA,0.0
74,tRNA,0.0366972498595714
74,tRNA,0.0360360369086265
74,tRNA,0.0540540516376495
74,tRNA,0.0884955823421478
74,tRNA,0.0347826108336448
74,tRNA,0.0707964599132537
74,tRNA,0.0
74,tRNA,0.0360360369086265
74,tRNA,0.0341880358755588
74,tRNA,0.0
74,tRNA,0.0
74,tRNA,0.0720720738172531
74,tRNA,0.0
74,tRNA,0.1709401756525039
74,tRNA,0.0701754391193389
74,tRNA,0.0707964599132537
74,tRNA,0.0530973449349403
74,tRNA,0.0707964599132537
74,tRNA,0.0353982299566268
74,tRNA,0.0
74,tRNA,0.0360360369086265
74,tRNA,0.0
74,tRNA,0.0353982299566268
74,tRNA,0.0176991149783134
74,tRNA,0.0
74,tRNA,0.1651376187801361
75,tRNA,0.0695652216672897
74,tRNA,0.0
75,tRNA,0.0
74,tRNA,0.1100917384028434
75,tRNA,0.0733944922685623
75,tRNA,0.0353982299566268
74,tRNA,0.0
75,tRNA,0.0
75,tRNA,0.0347826108336448
75,tRNA,0.0353982299566268
75,tRNA,0.1834862530231475
75,tRNA,0.0884955823421478
75,tRNA,0.1061946898698806
75,tRNA,0.0
75,tRNA,0.0
75,tRNA,0.0695652216672897
75,tRNA,0.0
75,tRNA,0.0
75,tRNA,0.1415929198265075
75,tRNA,0.0
75,tRNA,0.0353982299566268
75,tRNA,0.0720720663666725
75,tRNA,0.0360360369086265
75,tRNA,0.0707964599132537
75,tRNA,0.0
75,tRNA,0.0
75,tRNA,0.0360360369086265
75,tRNA,0.1415929198265075
75,tRNA,0.0776699036359787
75,tRNA,0.0353982299566268
75,tRNA,0.1142857149243354
75,tRNA,0.0347826108336448
75,tRNA,0.2086956351995468
75,tRNA,0.0
75,tRNA,0.0
75,tRNA,0.0353982299566268
75,tRNA,0.0347826108336448
75,tRNA,0.0869565233588218
75,tRNA,0.0
75,tRNA,0.0341880358755588
75,tRNA,0.0
75,tRNA,0.0360360331833362
75,tRNA,0.0347826108336448
75,tRNA,0.1043478175997734
75,tRNA,0.1043478175997734
75,tRNA,0.0
75,tRNA,0.0707964599132537
75,tRNA,0.0
75,tRNA,0.0353982299566268
75,tRNA,0.0353982299566268
75,tRNA,0.0
75,tRNA,0.0360360331833362
75,tRNA,0.0900900959968566
75,tRNA,0.0341880358755588
75,tRNA,0.1061946898698806
75,tRNA,0.0366972461342811
75,tRNA,0.1238937973976135
75,tRNA,0.0
75,tRNA,0.0
75,tRNA,0.0366972461342811
75,tRNA,0.0707964599132537
75,tRNA,0.0
75,tRNA,0.0
75,tRNA,0.052173912525177
75,tRNA,0.0733944922685623
75,tRNA,0.1061946973204612
75,tRNA,0.0360360369086265
75,tRNA,0.0347826108336448
75,tRNA,0.0341880358755588
75,tRNA,0.0388349518179893
75,tRNA,0.0353982299566268
75,tRNA,0.0373831763863563
75,tRNA,0.0360360369086265
75,tRNA,0.0347826108336448
75,tRNA,0.0353982299566268
75,tRNA,0.0
76,tRNA,0.0
76,tRNA,0.0
76,tRNA,0.0
76,tRNA,0.0341880321502685
76,tRNA,0.0347826108336448
75,tRNA,0.0
76,tRNA,0.1025641039013862
76,tRNA,0.0672268941998481
76,tRNA,0.1034482792019844
76,tRNA,0.0347826108336448
76,tRNA,0.0341880321502685
76,tRNA,0.0341880321502685
76,tRNA,0.0
76,tRNA,0.0347826108336448
76,tRNA,0.033613447099924
76,tRNA,0.0672268941998481
76,tRNA,0.0
76,tRNA,0.0341880321502685
76,tRNA,0.0
76,tRNA,0.0176991149783134
76,tRNA,0.0
76,tRNA,0.0
76,tRNA,0.0512820482254028
76,tRNA,0.0
76,tRNA,0.0683760643005371
76,tRNA,0.0353982299566268
76,tRNA,0.0
76,tRNA,0.0347826108336448
76,tRNA,0.1284403651952743
76,tRNA,0.0341880321502685
76,tRNA,0.0347826108336448
76,tRNA,0.0
76,tRNA,0.0353982299566268
76,tRNA,0.0
76,tRNA,0.0341880321502685
76,tRNA,0.0
76,tRNA,0.0869565233588218
76,tRNA,0.0347826108336448
76,tRNA,0.0707964599132537
76,tRNA,0.104347825050354
76,tRNA,0.0
76,tRNA,0.0521739087998867
76,tRNA,0.0353982299566268
76,tRNA,0.1061946898698806
76,tRNA,0.0
76,tRNA,0.0
76,tRNA,0.104347825050354
76,tRNA,0.0707964599132537
76,tRNA,0.0347826108336448
76,tRNA,0.033613447099924
76,tRNA,0.0
76,tRNA,0.0707964599132537
76,tRNA,0.0
76,tRNA,0.0341880358755588
76,tRNA,0.0695652216672897
76,tRNA,0.0353982299566268
76,tRNA,0.1008403301239013
76,tRNA,0.0341880321502685
76,tRNA,0.1415929198265075
76,tRNA,0.0683760643005371
76,tRNA,0.0
76,tRNA,0.0341880358755588
76,tRNA,0.0347826108336448
76,tRNA,0.0869565233588218
76,tRNA,0.0
76,tRNA,0.0
76,tRNA,0.0347826108336448
76,tRNA,0.0341880358755588
76,tRNA,0.0
76,tRNA,0.0363636389374733
76,tRNA,0.0
76,tRNA,0.0683760643005371
76,tRNA,0.0707964599132537
76,tRNA,0.0347826108336448
76,tRNA,0.0
76,tRNA,0.0884955748915672
76,tRNA,0.0341880358755588
76,tRNA,0.0521739087998867
76,tRNA,0.0341880321502685
76,tRNA,0.0
76,tRNA,0.0347826108336448
76,tRNA,0.1367521286010742
76,tRNA,0.0683760717511177
76,tRNA,0.0170940160751342
76,tRNA,0.0
76,tRNA,0.0
76,tRNA,0.0707964599132537
76,tRNA,0.0
76,tRNA,0.0
76,tRNA,0.0
76,tRNA,0.0347826108336448
76,tRNA,0.0
76,tRNA,0.0707964599132537
76,tRNA,0.0347826108336448
76,tRNA,0.0
76,tRNA,0.0
76,tRNA,0.0347826108336448
76,tRNA,0.0360360369086265
76,tRNA,0.0
76,tRNA,0.0
76,tRNA,0.0540540516376495
76,tRNA,0.104347825050354
76,tRNA,0.0341880321502685
76,tRNA,0.0341880321502685
76,tRNA,0.0170940160751342
76,tRNA,0.0
76,tRNA,0.0695652216672897
76,tRNA,0.0347826108336448
76,tRNA,0.0353982299566268
76,tRNA,0.033613447099924
76,tRNA,0.0733944922685623
76,tRNA,0.0353982299566268
76,tRNA,0.0341880321502685
76,tRNA,0.0
76,tRNA,0.0733944922685623
76,tRNA,0.1043478175997734
76,tRNA,0.0
76,tRNA,0.0720720738172531
76,tRNA,0.0353982299566268
76,tRNA,0.0530973449349403
76,tRNA,0.0
76,tRNA,0.0
77,tRNA,0.0347826108336448
77,tRNA,0.0347826108336448
77,tRNA,0.0
77,tRNA,0.0353982299566268
77,tRNA,0.0747663527727127
77,tRNA,0.0347826108336448
77,tRNA,0.0
77,tRNA,0.0173913054168224
77,tRNA,0.1025640964508056
77,tRNA,0.0347826108336448
77,tRNA,0.0347826108336448
77,tRNA,0.0341880321502685
77,tRNA,0.0683760643005371
77,tRNA,0.0707964599132537
77,tRNA,0.0707964599132537
77,tRNA,0.0353982299566268
77,tRNA,0.0
77,tRNA,0.0
77,tRNA,0.0353982299566268
77,tRNA,0.0347826108336448
77,tRNA,0.0347826108336448
77,tRNA,0.0341880321502685
77,tRNA,0.0
77,tRNA,0.0695652216672897
77,tRNA,0.0530973449349403
77,tRNA,0.0360360331833362
77,tRNA,0.0347826108336448
77,tRNA,0.0360360331833362
77,tRNA,0.0
77,tRNA,0.0
77,tRNA,0.0
77,tRNA,0.0
77,tRNA,0.0521739087998867
77,tRNA,0.0
77,tRNA,0.0
77,tRNA,0.0347826108336448
77,tRNA,0.0
77,tRNA,0.0
77,tRNA,0.1043478175997734
77,tRNA,0.0347826108336448
77,tRNA,0.0695652216672897
77,tRNA,0.0869565233588218
77,tRNA,0.104347825050354
77,tRNA,0.0
77,tRNA,0.0521739087998867
77,tRNA,0.0
77,tRNA,0.1391304433345794
77,tRNA,0.0695652216672897
77,tRNA,0.0353982299566268
77,tRNA,0.0695652216672897
77,tRNA,0.0
77,tRNA,0.0341880321502685
77,tRNA,0.0347826108336448
77,tRNA,0.0
77,tRNA,0.0330578498542308
77,tRNA,0.0530973449349403
77,tRNA,0.0347826108336448
77,tRNA,0.0854700878262519
77,tRNA,0.0344827584922313
77,tRNA,0.0360360369086265
77,tRNA,0.0347826108336448
77,tRNA,0.0707964599132537
77,tRNA,0.0347826108336448
77,tRNA,0.0
77,tRNA,0.0341880321502685
77,tRNA,0.0
77,tRNA,0.1043478175997734
77,tRNA,0.0353982299566268
77,tRNA,0.0341880321502685
77,tRNA,0.0683760717511177
77,tRNA,0.0
77,tRNA,0.1025640964508056
77,tRNA,0.0357142835855484
77,tRNA,0.0347826108336448
77,tRNA,0.0
77,tRNA,0.0176991149783134
77,tRNA,0.0695652216672897
77,tRNA,0.0
77,tRNA,0.1025640964508056
77,tRNA,0.0347826108336448
77,tRNA,0.0347826108336448
77,tRNA,0.0347826108336448
77,tRNA,0.0
77,tRNA,0.0695652216672897
77,tRNA,0.0
77,tRNA,0.0695652216672897
77,tRNA,0.0540540516376495
77,tRNA,0.0
77,tRNA,0.156521737575531
77,tRNA,0.0
77,tRNA,0.0341880321502685
77,tRNA,0.104347825050354
77,tRNA,0.0
77,tRNA,0.0695652216672897
77,tRNA,0.0347826108336448
77,tRNA,0.0
77,tRNA,0.0
77,tRNA,0.0341880321502685
77,tRNA,0.0
77,tRNA,0.0
77,tRNA,0.0
77,tRNA,0.0347826108336448
77,tRNA,0.0353982299566268
77,tRNA,0.0
77,tRNA,0.0689655169844627
77,tRNA,0.0695652216672897
77,tRNA,0.0
77,tRNA,0.1709401905536651
77,tRNA,0.0347826108336448
77,tRNA,0.0695652216672897
77,tRNA,0.033613447099924
77,tRNA,0.0173913054168224
77,tRNA,0.0341880321502685
77,tRNA,0.0683760717511177
77,tRNA,0.0683760643005371
77,tRNA,0.0
77,tRNA,0.0344827584922313
77,tRNA,0.1025640964508056
77,tRNA,0.0
77,tRNA,0.0672268941998481
77,tRNA,0.0695652216672897
78,tRNA,0.033613447099924
78,tRNA,0.0683760643005371
78,tRNA,0.0353982299566268
78,tRNA,0.0
78,tRNA,0.0
78,tRNA,0.0
78,tRNA,0.0
78,tRNA,0.0
78,tRNA,0.0869565308094024
78,tRNA,0.0
78,tRNA,0.0
79,tRNA,0.0366972498595714
